distance_to_obstacle,obstacle_width,obstacle_height,game_speed,action
142,17,35,6.71,False
134,17,35,6.71,False
129,17,35,6.71,False
121,17,35,6.71,False
121,17,35,6.71,True
509,17,35,6.74,False
503,17,35,6.74,False
496,17,35,6.75,False
490,17,35,6.75,False
483,17,35,6.75,False
477,17,35,6.75,False
471,17,35,6.75,False
464,17,35,6.75,False
458,17,35,6.75,False
452,17,35,6.75,False
447,17,35,6.75,False
440,17,35,6.75,False
434,17,35,6.76,False
429,17,35,6.76,False
423,17,35,6.76,False
415,17,35,6.76,False
409,17,35,6.76,False
402,17,35,6.76,False
397,17,35,6.76,False
389,17,35,6.76,False
383,17,35,6.76,False
377,17,35,6.76,False
370,17,35,6.77,False
364,17,35,6.77,False
359,17,35,6.77,False
353,17,35,6.77,False
346,17,35,6.77,False
341,17,35,6.77,False
335,17,35,6.77,False
329,17,35,6.77,False
321,17,35,6.77,False
315,17,35,6.77,False
309,17,35,6.78,False
301,17,35,6.78,False
295,17,35,6.78,False
289,17,35,6.78,False
282,17,35,6.78,False
275,17,35,6.78,False
269,17,35,6.78,False
263,17,35,6.78,False
257,17,35,6.78,False
250,17,35,6.78,False
244,17,35,6.79,False
238,17,35,6.79,False
231,17,35,6.79,False
226,17,35,6.79,False
220,17,35,6.79,False
213,17,35,6.79,False
207,17,35,6.79,False
201,17,35,6.79,False
195,17,35,6.79,False
189,17,35,6.79,False
183,17,35,6.8,False
177,17,35,6.8,False
170,17,35,6.8,False
164,17,35,6.8,False
158,17,35,6.8,False
151,17,35,6.8,False
145,17,35,6.8,False
139,17,35,6.8,False
134,17,35,6.8,False
126,17,35,6.8,False
126,17,35,6.8,True
182,17,35,6.84,False
177,17,35,6.84,False
170,17,35,6.84,False
163,17,35,6.84,False
157,17,35,6.84,False
151,17,35,6.84,False
145,17,35,6.84,False
145,17,35,6.84,True
551,17,35,6.88,False
545,17,35,6.88,False
538,17,35,6.88,False
531,17,35,6.88,False
524,17,35,6.88,False
518,17,35,6.88,False
512,17,35,6.88,False
504,17,35,6.88,False
498,17,35,6.88,False
491,17,35,6.89,False
485,17,35,6.89,False
478,17,35,6.89,False
472,17,35,6.89,False
466,17,35,6.89,False
459,17,35,6.89,False
452,17,35,6.89,False
447,17,35,6.89,False
441,17,35,6.89,False
434,17,35,6.89,False
427,17,35,6.9,False
421,17,35,6.9,False
415,17,35,6.9,False
409,17,35,6.9,False
402,17,35,6.9,False
396,17,35,6.9,False
390,17,35,6.9,False
382,17,35,6.9,False
377,17,35,6.9,False
370,17,35,6.9,False
364,17,35,6.91,False
357,17,35,6.91,False
351,17,35,6.91,False
344,17,35,6.91,False
338,17,35,6.91,False
331,17,35,6.91,False
325,17,35,6.91,False
318,17,35,6.91,False
312,17,35,6.91,False
305,17,35,6.91,False
299,17,35,6.92,False
293,17,35,6.92,False
287,17,35,6.92,False
279,17,35,6.92,False
273,17,35,6.92,False
267,17,35,6.92,False
261,17,35,6.92,False
254,17,35,6.92,False
248,17,35,6.92,False
242,17,35,6.92,False
235,17,35,6.93,False
228,17,35,6.93,False
222,17,35,6.93,False
216,17,35,6.93,False
210,17,35,6.93,False
203,17,35,6.93,False
197,17,35,6.93,False
191,17,35,6.93,False
184,17,35,6.93,False
178,17,35,6.93,False
172,17,35,6.94,False
165,17,35,6.94,False
159,17,35,6.94,False
153,17,35,6.94,False
147,17,35,6.94,False
141,17,35,6.94,False
135,17,35,6.94,False
127,17,35,6.94,False
121,17,35,6.94,False
116,17,35,6.94,False
108,17,35,6.95,False
102,17,35,6.95,False
96,17,35,6.95,False
89,17,35,6.95,False
89,17,35,6.95,True
164,17,35,6.98,False
158,17,35,6.98,False
153,17,35,6.98,False
146,17,35,6.98,False
146,17,35,6.98,True
175,17,35,7.01,False
175,17,35,7.01,True
198,17,35,7.05,False
192,17,35,7.05,False
186,17,35,7.05,False
186,17,35,7.05,True
-31,17,35,7.08,False
223,17,35,7.09,False
217,17,35,7.09,False
210,17,35,7.09,False
203,17,35,7.09,False
197,17,35,7.09,False
190,17,35,7.09,False
184,17,35,7.09,False
176,17,35,7.09,False
169,17,35,7.09,False
162,17,35,7.09,False
162,17,35,7.09,True
152,17,35,7.13,False
146,17,35,7.13,False
140,17,35,7.13,False
133,17,35,7.13,False
125,17,35,7.13,False
120,17,35,7.13,False
114,17,35,7.13,False
107,17,35,7.13,False
99,17,35,7.14,False
92,17,35,7.14,False
87,17,35,7.14,False
87,17,35,7.14,True
504,17,35,7.17,False
499,17,35,7.17,False
492,17,35,7.17,False
485,17,35,7.17,False
478,17,35,7.17,False
471,17,35,7.17,False
465,17,35,7.17,False
459,17,35,7.17,False
452,17,35,7.17,False
444,17,35,7.18,False
438,17,35,7.18,False
432,17,35,7.18,False
424,17,35,7.18,False
418,17,35,7.18,False
412,17,35,7.18,False
405,17,35,7.18,False
399,17,35,7.18,False
391,17,35,7.18,False
385,17,35,7.18,False
377,17,35,7.19,False
371,17,35,7.19,False
364,17,35,7.19,False
357,17,35,7.19,False
349,17,35,7.19,False
342,17,35,7.19,False
336,17,35,7.19,False
329,17,35,7.19,False
321,17,35,7.19,False
315,17,35,7.19,False
309,17,35,7.2,False
302,17,35,7.2,False
295,17,35,7.2,False
288,17,35,7.2,False
282,17,35,7.2,False
275,17,35,7.2,False
267,17,35,7.2,False
260,17,35,7.2,False
254,17,35,7.2,False
246,17,35,7.2,False
240,17,35,7.21,False
233,17,35,7.21,False
226,17,35,7.21,False
219,17,35,7.21,False
212,17,35,7.21,False
204,17,35,7.21,False
198,17,35,7.21,False
191,17,35,7.21,False
184,17,35,7.21,False
178,17,35,7.21,False
171,17,35,7.22,False
164,17,35,7.22,False
157,17,35,7.22,False
150,17,35,7.22,False
144,17,35,7.22,False
136,17,35,7.22,False
129,17,35,7.22,False
123,17,35,7.22,False
115,17,35,7.22,False
108,17,35,7.22,False
101,17,35,7.23,False
95,17,35,7.23,False
95,17,35,7.23,True
488,17,35,7.26,False
481,17,35,7.26,False
474,17,35,7.26,False
466,17,35,7.26,False
460,17,35,7.26,False
454,17,35,7.26,False
446,17,35,7.26,False
439,17,35,7.26,False
432,17,35,7.27,False
425,17,35,7.27,False
419,17,35,7.27,False
412,17,35,7.27,False
406,17,35,7.27,False
399,17,35,7.27,False
391,17,35,7.27,False
385,17,35,7.27,False
378,17,35,7.27,False
372,17,35,7.27,False
365,17,35,7.28,False
359,17,35,7.28,False
352,17,35,7.28,False
345,17,35,7.28,False
337,17,35,7.28,False
330,17,35,7.28,False
323,17,35,7.28,False
317,17,35,7.28,False
309,17,35,7.28,False
302,17,35,7.28,False
295,17,35,7.29,False
290,17,35,7.29,False
282,17,35,7.29,False
275,17,35,7.29,False
268,17,35,7.29,False
262,17,35,7.29,False
256,17,35,7.29,False
248,17,35,7.29,False
242,17,35,7.29,False
235,17,35,7.29,False
228,17,35,7.3,False
221,17,35,7.3,False
214,17,35,7.3,False
208,17,35,7.3,False
200,17,35,7.3,False
194,17,35,7.3,False
187,17,35,7.3,False
179,17,35,7.3,False
172,17,35,7.3,False
166,17,35,7.3,False
160,17,35,7.31,False
160,17,35,7.31,True
544,17,35,7.34,False
537,17,35,7.34,False
530,17,35,7.34,False
523,17,35,7.34,False
515,17,35,7.34,False
508,17,35,7.35,False
501,17,35,7.35,False
495,17,35,7.35,False
487,17,35,7.35,False
480,17,35,7.35,False
474,17,35,7.35,False
466,17,35,7.35,False
460,17,35,7.35,False
454,17,35,7.35,False
447,17,35,7.35,False
439,17,35,7.36,False
432,17,35,7.36,False
425,17,35,7.36,False
419,17,35,7.36,False
411,17,35,7.36,False
404,17,35,7.36,False
398,17,35,7.36,False
390,17,35,7.36,False
383,17,35,7.36,False
377,17,35,7.36,False
370,17,35,7.37,False
362,17,35,7.37,False
355,17,35,7.37,False
349,17,35,7.37,False
342,17,35,7.37,False
335,17,35,7.37,False
328,17,35,7.37,False
322,17,35,7.37,False
315,17,35,7.37,False
308,17,35,7.37,False
301,17,35,7.38,False
294,17,35,7.38,False
287,17,35,7.38,False
279,17,35,7.38,False
273,17,35,7.38,False
265,17,35,7.38,False
259,17,35,7.38,False
252,17,35,7.38,False
245,17,35,7.38,False
237,17,35,7.38,False
231,17,35,7.39,False
224,17,35,7.39,False
217,17,35,7.39,False
210,17,35,7.39,False
203,17,35,7.39,False
196,17,35,7.39,False
190,17,35,7.39,False
182,17,35,7.39,False
175,17,35,7.39,False
168,17,35,7.39,False
162,17,35,7.4,False
154,17,35,7.4,False
148,17,35,7.4,False
141,17,35,7.4,False
134,17,35,7.4,False
127,17,35,7.4,False
120,17,35,7.4,False
114,17,35,7.4,False
106,17,35,7.4,False
106,17,35,7.4,True
494,17,35,7.43,False
488,17,35,7.44,False
481,17,35,7.44,False
474,17,35,7.44,False
466,17,35,7.44,False
460,17,35,7.44,False
452,17,35,7.44,False
446,17,35,7.44,False
438,17,35,7.44,False
431,17,35,7.44,False
425,17,35,7.44,False
417,17,35,7.45,False
410,17,35,7.45,False
404,17,35,7.45,False
397,17,35,7.45,False
389,17,35,7.45,False
382,17,35,7.45,False
375,17,35,7.45,False
369,17,35,7.45,False
361,17,35,7.45,False
355,17,35,7.45,False
348,17,35,7.46,False
341,17,35,7.46,False
333,17,35,7.46,False
327,17,35,7.46,False
319,17,35,7.46,False
313,17,35,7.46,False
306,17,35,7.46,False
298,17,35,7.46,False
291,17,35,7.46,False
285,17,35,7.46,False
277,17,35,7.47,False
271,17,35,7.47,False
264,17,35,7.47,False
257,17,35,7.47,False
249,17,35,7.47,False
243,17,35,7.47,False
235,17,35,7.47,False
229,17,35,7.47,False
221,17,35,7.47,False
214,17,35,7.47,False
208,17,35,7.48,False
201,17,35,7.48,False
193,17,35,7.48,False
186,17,35,7.48,False
180,17,35,7.48,False
173,17,35,7.48,False
166,17,35,7.48,False
160,17,35,7.48,False
153,17,35,7.48,False
145,17,35,7.48,False
139,17,35,7.49,False
139,17,35,7.49,True
515,17,35,7.52,False
509,17,35,7.52,False
502,17,35,7.52,False
495,17,35,7.52,False
487,17,35,7.52,False
481,17,35,7.52,False
473,17,35,7.52,False
467,17,35,7.53,False
460,17,35,7.53,False
453,17,35,7.53,False
446,17,35,7.53,False
438,17,35,7.53,False
431,17,35,7.53,False
425,17,35,7.53,False
418,17,35,7.53,False
410,17,35,7.53,False
403,17,35,7.53,False
397,17,35,7.54,False
389,17,35,7.54,False
382,17,35,7.54,False
376,17,35,7.54,False
369,17,35,7.54,False
362,17,35,7.54,False
355,17,35,7.54,False
347,17,35,7.54,False
341,17,35,7.54,False
334,17,35,7.54,False
326,17,35,7.55,False
320,17,35,7.55,False
313,17,35,7.55,False
305,17,35,7.55,False
298,17,35,7.55,False
292,17,35,7.55,False
285,17,35,7.55,False
277,17,35,7.55,False
271,17,35,7.55,False
264,17,35,7.55,False
256,17,35,7.56,False
249,17,35,7.56,False
243,17,35,7.56,False
236,17,35,7.56,False
228,17,35,7.56,False
221,17,35,7.56,False
214,17,35,7.56,False
207,17,35,7.56,False
201,17,35,7.56,False
192,17,35,7.56,False
186,17,35,7.57,False
179,17,35,7.57,False
171,17,35,7.57,False
164,17,35,7.57,False
158,17,35,7.57,False
158,17,35,7.57,True
507,17,35,7.6,False
500,17,35,7.61,False
493,17,35,7.61,False
485,17,35,7.61,False
478,17,35,7.61,False
471,17,35,7.61,False
465,17,35,7.61,False
458,17,35,7.61,False
450,17,35,7.61,False
443,17,35,7.61,False
436,17,35,7.61,False
428,17,35,7.62,False
421,17,35,7.62,False
415,17,35,7.62,False
408,17,35,7.62,False
400,17,35,7.62,False
392,17,35,7.62,False
385,17,35,7.62,False
379,17,35,7.62,False
371,17,35,7.62,False
364,17,35,7.62,False
358,17,35,7.63,False
350,17,35,7.63,False
343,17,35,7.63,False
337,17,35,7.63,False
329,17,35,7.63,False
323,17,35,7.63,False
315,17,35,7.63,False
309,17,35,7.63,False
302,17,35,7.63,False
294,17,35,7.63,False
287,17,35,7.64,False
280,17,35,7.64,False
272,17,35,7.64,False
265,17,35,7.64,False
259,17,35,7.64,False
252,17,35,7.64,False
244,17,35,7.64,False
237,17,35,7.64,False
230,17,35,7.64,False
224,17,35,7.64,False
216,17,35,7.65,False
209,17,35,7.65,False
203,17,35,7.65,False
195,17,35,7.65,False
188,17,35,7.65,False
182,17,35,7.65,False
175,17,35,7.65,False
167,17,35,7.65,False
160,17,35,7.65,False
153,17,35,7.65,False
147,17,35,7.66,False
139,17,35,7.66,False
132,17,35,7.66,False
126,17,35,7.66,False
117,17,35,7.66,False
111,17,35,7.66,False
103,17,35,7.66,False
97,17,35,7.66,False
89,17,35,7.66,False
89,17,35,7.66,True
486,17,35,7.69,False
479,17,35,7.7,False
472,17,35,7.7,False
465,17,35,7.7,False
457,17,35,7.7,False
450,17,35,7.7,False
443,17,35,7.7,False
436,17,35,7.7,False
428,17,35,7.7,False
421,17,35,7.7,False
414,17,35,7.7,False
408,17,35,7.71,False
401,17,35,7.71,False
393,17,35,7.71,False
387,17,35,7.71,False
378,17,35,7.71,False
372,17,35,7.71,False
363,17,35,7.71,False
357,17,35,7.71,False
349,17,35,7.71,False
342,17,35,7.71,False
335,17,35,7.72,False
327,17,35,7.72,False
321,17,35,7.72,False
312,17,35,7.72,False
306,17,35,7.72,False
298,17,35,7.72,False
291,17,35,7.72,False
285,17,35,7.72,False
278,17,35,7.72,False
270,17,35,7.72,False
263,17,35,7.73,False
254,17,35,7.73,False
248,17,35,7.73,False
240,17,35,7.73,False
232,17,35,7.73,False
225,17,35,7.73,False
219,17,35,7.73,False
210,17,35,7.73,False
204,17,35,7.73,False
198,17,35,7.73,False
191,17,35,7.74,False
183,17,35,7.74,False
176,17,35,7.74,False
168,17,35,7.74,False
162,17,35,7.74,False
153,17,35,7.74,False
147,17,35,7.74,False
140,17,35,7.74,False
132,17,35,7.74,False
125,17,35,7.74,False
117,17,35,7.75,False
111,17,35,7.75,False
103,17,35,7.75,False
95,17,35,7.75,False
95,17,35,7.75,True
475,17,35,7.78,False
469,17,35,7.78,False
462,17,35,7.78,False
455,17,35,7.78,False
447,17,35,7.78,False
441,17,35,7.79,False
433,17,35,7.79,False
426,17,35,7.79,False
418,17,35,7.79,False
411,17,35,7.79,False
404,17,35,7.79,False
398,17,35,7.79,False
390,17,35,7.79,False
384,17,35,7.79,False
376,17,35,7.79,False
369,17,35,7.8,False
362,17,35,7.8,False
355,17,35,7.8,False
348,17,35,7.8,False
341,17,35,7.8,False
334,17,35,7.8,False
327,17,35,7.8,False
319,17,35,7.8,False
311,17,35,7.8,False
305,17,35,7.8,False
297,17,35,7.81,False
289,17,35,7.81,False
282,17,35,7.81,False
275,17,35,7.81,False
268,17,35,7.81,False
260,17,35,7.81,False
253,17,35,7.81,False
246,17,35,7.81,False
239,17,35,7.81,False
231,17,35,7.81,False
224,17,35,7.82,False
217,17,35,7.82,False
209,17,35,7.82,False
203,17,35,7.82,False
195,17,35,7.82,False
189,17,35,7.82,False
182,17,35,7.82,False
175,17,35,7.82,False
168,17,35,7.82,False
160,17,35,7.82,False
152,17,35,7.83,False
145,17,35,7.83,False
138,17,35,7.83,False
131,17,35,7.83,False
131,17,35,7.83,True
476,17,35,7.86,False
470,17,35,7.86,False
463,17,35,7.87,False
456,17,35,7.87,False
448,17,35,7.87,False
441,17,35,7.87,False
434,17,35,7.87,False
427,17,35,7.87,False
420,17,35,7.87,False
411,17,35,7.87,False
404,17,35,7.87,False
398,17,35,7.87,False
390,17,35,7.88,False
382,17,35,7.88,False
376,17,35,7.88,False
369,17,35,7.88,False
361,17,35,7.88,False
354,17,35,7.88,False
348,17,35,7.88,False
340,17,35,7.88,False
334,17,35,7.88,False
326,17,35,7.88,False
319,17,35,7.89,False
311,17,35,7.89,False
305,17,35,7.89,False
298,17,35,7.89,False
290,17,35,7.89,False
282,17,35,7.89,False
275,17,35,7.89,False
267,17,35,7.89,False
261,17,35,7.89,False
252,17,35,7.89,False
245,17,35,7.9,False
238,17,35,7.9,False
230,17,35,7.9,False
222,17,35,7.9,False
214,17,35,7.9,False
208,17,35,7.9,False
200,17,35,7.9,False
193,17,35,7.9,False
185,17,35,7.9,False
178,17,35,7.9,False
169,17,35,7.91,False
163,17,35,7.91,False
154,17,35,7.91,False
154,17,35,7.91,True
540,17,35,7.94,False
534,17,35,7.94,False
527,17,35,7.94,False
520,17,35,7.94,False
511,17,35,7.94,False
504,17,35,7.94,False
496,17,35,7.94,False
490,17,35,7.95,False
481,17,35,7.95,False
474,17,35,7.95,False
468,17,35,7.95,False
459,17,35,7.95,False
453,17,35,7.95,False
445,17,35,7.95,False
438,17,35,7.95,False
430,17,35,7.95,False
424,17,35,7.95,False
415,17,35,7.96,False
409,17,35,7.96,False
401,17,35,7.96,False
392,17,35,7.96,False
385,17,35,7.96,False
378,17,35,7.96,False
370,17,35,7.96,False
363,17,35,7.96,False
356,17,35,7.96,False
349,17,35,7.96,False
341,17,35,7.97,False
334,17,35,7.97,False
327,17,35,7.97,False
318,17,35,7.97,False
310,17,35,7.97,False
303,17,35,7.97,False
296,17,35,7.97,False
288,17,35,7.97,False
280,17,35,7.97,False
273,17,35,7.97,False
266,17,35,7.98,False
259,17,35,7.98,False
252,17,35,7.98,False
245,17,35,7.98,False
237,17,35,7.98,False
230,17,35,7.98,False
222,17,35,7.98,False
216,17,35,7.98,False
207,17,35,7.98,False
201,17,35,7.98,False
192,17,35,7.99,False
185,17,35,7.99,False
178,17,35,7.99,False
178,17,35,7.99,True
191,17,35,8.02,False
185,17,35,8.02,False
177,17,35,8.02,False
169,17,35,8.02,False
162,17,35,8.02,False
155,17,35,8.03,False
155,17,35,8.03,True
505,17,35,8.06,False
498,17,35,8.06,False
490,17,35,8.06,False
482,17,35,8.06,False
474,17,35,8.06,False
467,17,35,8.06,False
460,17,35,8.07,False
453,17,35,8.07,False
444,17,35,8.07,False
437,17,35,8.07,False
430,17,35,8.07,False
421,17,35,8.07,False
414,17,35,8.07,False
407,17,35,8.07,False
399,17,35,8.07,False
391,17,35,8.07,False
384,17,35,8.08,False
376,17,35,8.08,False
370,17,35,8.08,False
361,17,35,8.08,False
354,17,35,8.08,False
347,17,35,8.08,False
340,17,35,8.08,False
331,17,35,8.08,False
325,17,35,8.08,False
317,17,35,8.08,False
308,17,35,8.09,False
302,17,35,8.09,False
293,17,35,8.09,False
287,17,35,8.09,False
279,17,35,8.09,False
271,17,35,8.09,False
264,17,35,8.09,False
255,17,35,8.09,False
249,17,35,8.09,False
241,17,35,8.09,False
232,17,35,8.1,False
226,17,35,8.1,False
218,17,35,8.1,False
210,17,35,8.1,False
204,17,35,8.1,False
196,17,35,8.1,False
188,17,35,8.1,False
180,17,35,8.1,False
180,17,35,8.1,True
190,17,35,8.13,False
184,17,35,8.14,False
177,17,35,8.14,False
169,17,35,8.14,False
161,17,35,8.14,False
154,17,35,8.14,False
154,17,35,8.14,True
178,17,35,8.17,False
171,17,35,8.17,False
163,17,35,8.17,False
154,17,35,8.18,False
146,17,35,8.18,False
139,17,35,8.18,False
139,17,35,8.18,True
487,17,35,8.21,False
480,17,35,8.21,False
472,17,35,8.21,False
463,17,35,8.21,False
455,17,35,8.21,False
448,17,35,8.22,False
441,17,35,8.22,False
432,17,35,8.22,False
424,17,35,8.22,False
417,17,35,8.22,False
408,17,35,8.22,False
401,17,35,8.22,False
394,17,35,8.22,False
386,17,35,8.22,False
377,17,35,8.22,False
370,17,35,8.23,False
362,17,35,8.23,False
355,17,35,8.23,False
346,17,35,8.23,False
339,17,35,8.23,False
331,17,35,8.23,False
323,17,35,8.23,False
314,17,35,8.23,False
306,17,35,8.23,False
299,17,35,8.23,False
291,17,35,8.24,False
283,17,35,8.24,False
276,17,35,8.24,False
267,17,35,8.24,False
260,17,35,8.24,False
252,17,35,8.24,False
245,17,35,8.24,False
238,17,35,8.24,False
230,17,35,8.24,False
221,17,35,8.24,False
215,17,35,8.25,False
207,17,35,8.25,False
199,17,35,8.25,False
190,17,35,8.25,False
182,17,35,8.25,False
182,17,35,8.25,True
517,17,35,8.28,False
511,17,35,8.28,False
503,17,35,8.29,False
495,17,35,8.29,False
486,17,35,8.29,False
479,17,35,8.29,False
470,17,35,8.29,False
463,17,35,8.29,False
454,17,35,8.29,False
446,17,35,8.29,False
439,17,35,8.29,False
431,17,35,8.29,False
423,17,35,8.3,False
415,17,35,8.3,False
407,17,35,8.3,False
398,17,35,8.3,False
391,17,35,8.3,False
383,17,35,8.3,False
376,17,35,8.3,False
367,17,35,8.3,False
360,17,35,8.3,False
353,17,35,8.3,False
345,17,35,8.31,False
336,17,35,8.31,False
329,17,35,8.31,False
322,17,35,8.31,False
314,17,35,8.31,False
306,17,35,8.31,False
299,17,35,8.31,False
291,17,35,8.31,False
282,17,35,8.31,False
275,17,35,8.31,False
268,17,35,8.32,False
260,17,35,8.32,False
251,17,35,8.32,False
244,17,35,8.32,False
237,17,35,8.32,False
228,17,35,8.32,False
220,17,35,8.32,False
212,17,35,8.32,False
205,17,35,8.32,False
196,17,35,8.32,False
188,17,35,8.33,False
181,17,35,8.33,False
174,17,35,8.33,False
165,17,35,8.33,False
157,17,35,8.33,False
150,17,35,8.33,False
143,17,35,8.33,False
134,17,35,8.33,False
134,17,35,8.33,True
197,17,35,8.36,False
191,17,35,8.37,False
183,17,35,8.37,False
175,17,35,8.37,False
166,17,35,8.37,False
158,17,35,8.37,False
150,17,35,8.37,False
143,17,35,8.37,False
143,17,35,8.37,True
201,17,35,8.4,False
194,17,35,8.4,False
186,17,35,8.4,False
178,17,35,8.41,False
169,17,35,8.41,False
169,17,35,8.41,True
507,17,35,8.44,False
501,17,35,8.44,False
493,17,35,8.44,False
485,17,35,8.44,False
477,17,35,8.44,False
469,17,35,8.44,False
461,17,35,8.45,False
453,17,35,8.45,False
445,17,35,8.45,False
436,17,35,8.45,False
429,17,35,8.45,False
422,17,35,8.45,False
414,17,35,8.45,False
405,17,35,8.45,False
398,17,35,8.45,False
390,17,35,8.45,False
381,17,35,8.46,False
374,17,35,8.46,False
366,17,35,8.46,False
357,17,35,8.46,False
349,17,35,8.46,False
341,17,35,8.46,False
334,17,35,8.46,False
326,17,35,8.46,False
317,17,35,8.46,False
309,17,35,8.46,False
302,17,35,8.47,False
294,17,35,8.47,False
286,17,35,8.47,False
277,17,35,8.47,False
270,17,35,8.47,False
261,17,35,8.47,False
253,17,35,8.47,False
246,17,35,8.47,False
238,17,35,8.47,False
229,17,35,8.47,False
221,17,35,8.48,False
221,17,35,8.48,True
166,17,35,8.51,False
158,17,35,8.51,False
150,17,35,8.51,False
141,17,35,8.51,False
134,17,35,8.51,False
125,17,35,8.52,False
118,17,35,8.52,False
118,17,35,8.52,True
140,17,35,8.55,False
133,17,35,8.55,False
125,17,35,8.55,False
117,17,35,8.55,False
117,17,35,8.55,True
122,17,35,8.58,False
114,17,35,8.58,False
106,17,35,8.59,False
98,17,35,8.59,False
89,17,35,8.59,False
81,17,35,8.59,False
73,17,35,8.59,False
64,17,35,8.59,False
55,17,35,8.59,False
47,17,35,8.59,False
564,17,35,6.19,False
559,17,35,6.19,False
553,17,35,6.19,False
547,17,35,6.19,False
541,17,35,6.19,False
535,17,35,6.19,False
529,17,35,6.19,False
524,17,35,6.19,False
518,17,35,6.19,False
512,17,35,6.2,False
506,17,35,6.2,False
500,17,35,6.2,False
494,17,35,6.2,False
488,17,35,6.2,False
482,17,35,6.2,False
476,17,35,6.2,False
470,17,35,6.2,False
464,17,35,6.2,False
459,17,35,6.2,False
452,17,35,6.21,False
447,17,35,6.21,False
441,17,35,6.21,False
436,17,35,6.21,False
430,17,35,6.21,False
425,17,35,6.21,False
419,17,35,6.21,False
413,17,35,6.21,False
407,17,35,6.21,False
401,17,35,6.21,False
395,17,35,6.22,False
389,17,35,6.22,False
383,17,35,6.22,False
378,17,35,6.22,False
371,17,35,6.22,False
365,17,35,6.22,False
360,17,35,6.22,False
354,17,35,6.22,False
349,17,35,6.22,False
342,17,35,6.22,False
337,17,35,6.23,False
331,17,35,6.23,False
326,17,35,6.23,False
320,17,35,6.23,False
314,17,35,6.23,False
308,17,35,6.23,False
302,17,35,6.23,False
297,17,35,6.23,False
290,17,35,6.23,False
285,17,35,6.23,False
280,17,35,6.24,False
274,17,35,6.24,False
268,17,35,6.24,False
263,17,35,6.24,False
257,17,35,6.24,False
251,17,35,6.24,False
246,17,35,6.24,False
240,17,35,6.24,False
235,17,35,6.24,False
229,17,35,6.24,False
223,17,35,6.25,False
217,17,35,6.25,False
211,17,35,6.25,False
206,17,35,6.25,False
200,17,35,6.25,False
194,17,35,6.25,False
188,17,35,6.25,False
182,17,35,6.25,False
176,17,35,6.25,False
171,17,35,6.25,False
166,17,35,6.26,False
160,17,35,6.26,False
154,17,35,6.26,False
148,17,35,6.26,False
142,17,35,6.26,False
136,17,35,6.26,False
130,17,35,6.26,False
130,17,35,6.26,True
535,17,35,6.3,False
530,17,35,6.3,False
524,17,35,6.3,False
518,17,35,6.3,False
512,17,35,6.3,False
506,17,35,6.3,False
500,17,35,6.3,False
494,17,35,6.3,False
489,17,35,6.3,False
483,17,35,6.3,False
477,17,35,6.31,False
471,17,35,6.31,False
465,17,35,6.31,False
459,17,35,6.31,False
453,17,35,6.31,False
447,17,35,6.31,False
441,17,35,6.31,False
435,17,35,6.31,False
429,17,35,6.31,False
424,17,35,6.31,False
418,17,35,6.32,False
412,17,35,6.32,False
406,17,35,6.32,False
400,17,35,6.32,False
394,17,35,6.32,False
388,17,35,6.32,False
382,17,35,6.32,False
376,17,35,6.32,False
370,17,35,6.32,False
364,17,35,6.32,False
358,17,35,6.33,False
353,17,35,6.33,False
347,17,35,6.33,False
341,17,35,6.33,False
335,17,35,6.33,False
330,17,35,6.33,False
324,17,35,6.33,False
318,17,35,6.33,False
312,17,35,6.33,False
306,17,35,6.33,False
300,17,35,6.34,False
294,17,35,6.34,False
288,17,35,6.34,False
282,17,35,6.34,False
276,17,35,6.34,False
270,17,35,6.34,False
264,17,35,6.34,False
258,17,35,6.34,False
253,17,35,6.34,False
248,17,35,6.34,False
241,17,35,6.35,False
236,17,35,6.35,False
229,17,35,6.35,False
224,17,35,6.35,False
217,17,35,6.35,False
212,17,35,6.35,False
206,17,35,6.35,False
201,17,35,6.35,False
195,17,35,6.35,False
189,17,35,6.35,False
184,17,35,6.36,False
178,17,35,6.36,False
172,17,35,6.36,False
166,17,35,6.36,False
161,17,35,6.36,False
154,17,35,6.36,False
148,17,35,6.36,False
142,17,35,6.36,False
136,17,35,6.36,False
130,17,35,6.36,False
124,17,35,6.37,False
118,17,35,6.37,False
118,17,35,6.37,True
522,17,35,6.4,False
516,17,35,6.4,False
510,17,35,6.4,False
504,17,35,6.4,False
498,17,35,6.4,False
492,17,35,6.4,False
487,17,35,6.41,False
480,17,35,6.41,False
474,17,35,6.41,False
468,17,35,6.41,False
463,17,35,6.41,False
457,17,35,6.41,False
450,17,35,6.41,False
444,17,35,6.41,False
438,17,35,6.41,False
433,17,35,6.41,False
426,17,35,6.42,False
421,17,35,6.42,False
414,17,35,6.42,False
409,17,35,6.42,False
403,17,35,6.42,False
397,17,35,6.42,False
392,17,35,6.42,False
386,17,35,6.42,False
379,17,35,6.42,False
374,17,35,6.42,False
368,17,35,6.43,False
361,17,35,6.43,False
355,17,35,6.43,False
350,17,35,6.43,False
343,17,35,6.43,False
337,17,35,6.43,False
331,17,35,6.43,False
325,17,35,6.43,False
320,17,35,6.43,False
313,17,35,6.43,False
307,17,35,6.44,False
301,17,35,6.44,False
295,17,35,6.44,False
289,17,35,6.44,False
283,17,35,6.44,False
277,17,35,6.44,False
271,17,35,6.44,False
264,17,35,6.44,False
258,17,35,6.44,False
252,17,35,6.44,False
246,17,35,6.45,False
240,17,35,6.45,False
