distance_to_obstacle,obstacle_width,obstacle_height,game_speed,action,prediction
134,17,35,6.42000000000014,,Do_Nothing
127,17,35,6.421000000000141,,Jump
121,17,35,6.422000000000141,,Jump
116,17,35,6.423000000000141,,Jump
108,17,35,6.424000000000142,,Jump
102,17,35,6.425000000000142,,Jump
96,17,35,6.426000000000142,,Jump
91,17,35,6.427000000000143,,Do_Nothing
83,17,35,6.428000000000143,,Do_Nothing
79,17,35,6.429000000000143,,Do_Nothing
71,17,35,6.430000000000144,,Do_Nothing
66,17,35,6.431000000000144,,Do_Nothing
60,17,35,6.432000000000144,,Do_Nothing
54,17,35,6.433000000000145,,Do_Nothing
49,17,35,6.434000000000145,,Do_Nothing
43,17,35,6.435000000000145,,Do_Nothing
37,17,35,6.436000000000146,,Do_Nothing
30,17,35,6.437000000000146,,Do_Nothing
25,17,35,6.438000000000146,,Do_Nothing
18,17,35,6.439000000000147,,Do_Nothing
13,17,35,6.440000000000147,,Do_Nothing
6,17,35,6.441000000000147,,Do_Nothing
0,17,35,6.442000000000148,,Do_Nothing
-6,17,35,6.443000000000148,,Do_Nothing
-12,17,35,6.444000000000148,,Do_Nothing
-19,17,35,6.445000000000149,,Do_Nothing
-24,17,35,6.446000000000149,,Do_Nothing
-31,17,35,6.447000000000149,,Do_Nothing
-35,17,35,6.44800000000015,,Do_Nothing
560,17,35,6.45000000000015,,Do_Nothing
554,17,35,6.451000000000151,,Do_Nothing
548,17,35,6.452000000000151,,Do_Nothing
543,17,35,6.453000000000151,,Do_Nothing
537,17,35,6.454000000000152,,Do_Nothing
531,17,35,6.455000000000152,,Do_Nothing
524,17,35,6.456000000000152,,Do_Nothing
518,17,35,6.457000000000153,,Do_Nothing
513,17,35,6.458000000000153,,Do_Nothing
507,17,35,6.459000000000153,,Do_Nothing
500,17,35,6.460000000000154,,Do_Nothing
495,17,35,6.461000000000154,,Do_Nothing
488,17,35,6.462000000000154,,Do_Nothing
481,17,35,6.463000000000155,,Do_Nothing
476,17,35,6.464000000000155,,Do_Nothing
469,17,35,6.465000000000155,,Do_Nothing
463,17,35,6.466000000000156,,Do_Nothing
458,17,35,6.467000000000156,,Do_Nothing
451,17,35,6.468000000000156,,Do_Nothing
445,17,35,6.469000000000157,,Do_Nothing
439,17,35,6.470000000000157,,Do_Nothing
434,17,35,6.471000000000157,,Do_Nothing
428,17,35,6.472000000000158,,Do_Nothing
422,17,35,6.473000000000158,,Do_Nothing
416,17,35,6.474000000000158,,Do_Nothing
411,17,35,6.475000000000159,,Do_Nothing
404,17,35,6.476000000000159,,Do_Nothing
398,17,35,6.477000000000159,,Do_Nothing
391,17,35,6.47800000000016,,Do_Nothing
386,17,35,6.47900000000016,,Do_Nothing
379,17,35,6.48000000000016,,Do_Nothing
373,17,35,6.481000000000161,,Do_Nothing
368,17,35,6.482000000000161,,Do_Nothing
362,17,35,6.483000000000161,,Do_Nothing
355,17,35,6.484000000000162,,Do_Nothing
349,17,35,6.485000000000162,,Do_Nothing
343,17,35,6.486000000000162,,Do_Nothing
338,17,35,6.487000000000163,,Do_Nothing
331,17,35,6.488000000000163,,Do_Nothing
326,17,35,6.489000000000163,,Do_Nothing
320,17,35,6.490000000000164,,Do_Nothing
314,17,35,6.491000000000164,,Do_Nothing
309,17,35,6.492000000000164,,Do_Nothing
302,17,35,6.493000000000165,,Do_Nothing
297,17,35,6.494000000000165,,Do_Nothing
291,17,35,6.495000000000165,,Do_Nothing
284,17,35,6.496000000000166,,Do_Nothing
278,17,35,6.497000000000166,,Do_Nothing
272,17,35,6.498000000000166,,Do_Nothing
267,17,35,6.499000000000167,,Do_Nothing
260,17,35,6.500000000000167,,Do_Nothing
255,17,35,6.501000000000167,,Do_Nothing
247,17,35,6.502000000000168,,Do_Nothing
242,17,35,6.503000000000168,,Do_Nothing
236,17,35,6.504000000000168,,Do_Nothing
229,17,35,6.505000000000169,,Do_Nothing
223,17,35,6.506000000000169,,Do_Nothing
217,17,35,6.507000000000169,,Do_Nothing
212,17,35,6.50800000000017,,Do_Nothing
205,17,35,6.50900000000017,,Do_Nothing
199,17,35,6.51000000000017,,Do_Nothing
194,17,35,6.511000000000171,,Do_Nothing
187,17,35,6.512000000000171,,Do_Nothing
182,17,35,6.513000000000171,,Do_Nothing
174,17,35,6.514000000000172,,Jump
168,17,35,6.515000000000172,,Do_Nothing
163,17,35,6.516000000000172,,Do_Nothing
157,17,35,6.517000000000173,,Do_Nothing
150,17,35,6.518000000000173,,Jump
144,17,35,6.519000000000173,,Jump
138,17,35,6.520000000000174,,Jump
133,17,35,6.521000000000174,,Jump
126,17,35,6.522000000000174,,Jump
121,17,35,6.523000000000175,,Jump
114,17,35,6.524000000000175,,Jump
108,17,35,6.525000000000175,,Jump
102,17,35,6.526000000000176,,Jump
95,17,35,6.527000000000176,,Jump
89,17,35,6.528000000000176,,Do_Nothing
83,17,35,6.529000000000177,,Do_Nothing
78,17,35,6.530000000000177,,Do_Nothing
71,17,35,6.531000000000177,,Do_Nothing
66,17,35,6.532000000000178,,Do_Nothing
58,17,35,6.533000000000178,,Do_Nothing
54,17,35,6.534000000000178,,Do_Nothing
47,17,35,6.535000000000179,,Do_Nothing
41,17,35,6.536000000000179,,Do_Nothing
36,17,35,6.537000000000179,,Do_Nothing
30,17,35,6.53800000000018,,Do_Nothing
23,17,35,6.53900000000018,,Do_Nothing
18,17,35,6.54000000000018,,Do_Nothing
11,17,35,6.541000000000181,,Do_Nothing
5,17,35,6.542000000000181,,Do_Nothing
-2,17,35,6.543000000000181,,Do_Nothing
-8,17,35,6.544000000000182,,Do_Nothing
-14,17,35,6.545000000000182,,Do_Nothing
-20,17,35,6.546000000000182,,Do_Nothing
-26,17,35,6.547000000000183,,Do_Nothing
-33,17,35,6.548000000000183,,Do_Nothing
-39,17,35,6.549000000000183,,Do_Nothing
560,17,35,6.552000000000184,,Do_Nothing
555,17,35,6.553000000000185,,Do_Nothing
548,17,35,6.554000000000185,,Do_Nothing
542,17,35,6.555000000000185,,Do_Nothing
536,17,35,6.556000000000186,,Do_Nothing
529,17,35,6.557000000000186,,Do_Nothing
524,17,35,6.558000000000186,,Do_Nothing
516,17,35,6.559000000000187,,Do_Nothing
510,17,35,6.560000000000187,,Do_Nothing
504,17,35,6.561000000000187,,Do_Nothing
499,17,35,6.562000000000188,,Do_Nothing
491,17,35,6.563000000000188,,Do_Nothing
487,17,35,6.564000000000188,,Do_Nothing
480,17,35,6.565000000000189,,Do_Nothing
474,17,35,6.566000000000189,,Do_Nothing
468,17,35,6.567000000000189,,Do_Nothing
463,17,35,6.56800000000019,,Do_Nothing
457,17,35,6.56900000000019,,Do_Nothing
449,17,35,6.57000000000019,,Do_Nothing
444,17,35,6.571000000000191,,Do_Nothing
439,17,35,6.572000000000191,,Do_Nothing
433,17,35,6.573000000000191,,Do_Nothing
425,17,35,6.574000000000192,,Do_Nothing
421,17,35,6.575000000000192,,Do_Nothing
413,17,35,6.576000000000192,,Do_Nothing
408,17,35,6.577000000000193,,Do_Nothing
402,17,35,6.578000000000193,,Do_Nothing
396,17,35,6.579000000000193,,Do_Nothing
389,17,35,6.580000000000194,,Do_Nothing
383,17,35,6.581000000000194,,Do_Nothing
377,17,35,6.582000000000194,,Do_Nothing
370,17,35,6.583000000000195,,Do_Nothing
364,17,35,6.584000000000195,,Do_Nothing
358,17,35,6.585000000000195,,Do_Nothing
353,17,35,6.586000000000196,,Do_Nothing
347,17,35,6.587000000000196,,Do_Nothing
341,17,35,6.588000000000196,,Do_Nothing
334,17,35,6.589000000000197,,Do_Nothing
328,17,35,6.590000000000197,,Do_Nothing
323,17,35,6.591000000000197,,Do_Nothing
316,17,35,6.592000000000198,,Do_Nothing
311,17,35,6.593000000000198,,Do_Nothing
306,17,35,6.594000000000198,,Do_Nothing
300,17,35,6.595000000000199,,Do_Nothing
293,17,35,6.596000000000199,,Do_Nothing
288,17,35,6.597000000000199,,Do_Nothing
280,17,35,6.5980000000002,,Do_Nothing
275,17,35,6.5990000000002,,Do_Nothing
268,17,35,6.6000000000002,,Do_Nothing
263,17,35,6.601000000000201,,Do_Nothing
257,17,35,6.602000000000201,,Do_Nothing
250,17,35,6.603000000000201,,Do_Nothing
245,17,35,6.604000000000202,,Do_Nothing
238,17,35,6.605000000000202,,Do_Nothing
232,17,35,6.606000000000202,,Do_Nothing
226,17,35,6.607000000000203,,Do_Nothing
220,17,35,6.608000000000203,,Do_Nothing
214,17,35,6.609000000000203,,Do_Nothing
208,17,35,6.610000000000204,,Do_Nothing
202,17,35,6.611000000000204,,Do_Nothing
196,17,35,6.612000000000204,,Do_Nothing
190,17,35,6.613000000000205,,Do_Nothing
182,17,35,6.614000000000205,,Jump
176,17,35,6.615000000000205,,Jump
170,17,35,6.616000000000206,,Do_Nothing
164,17,35,6.617000000000206,,Jump
158,17,35,6.618000000000206,,Do_Nothing
152,17,35,6.619000000000207,,Do_Nothing
145,17,35,6.620000000000207,,Jump
140,17,35,6.621000000000207,,Jump
132,17,35,6.622000000000208,,Jump
127,17,35,6.623000000000208,,Jump
122,17,35,6.624000000000208,,Jump
116,17,35,6.625000000000209,,Jump
110,17,35,6.626000000000209,,Jump
102,17,35,6.627000000000209,,Do_Nothing
97,17,35,6.62800000000021,,Jump
91,17,35,6.62900000000021,,Do_Nothing
84,17,35,6.63000000000021,,Do_Nothing
78,17,35,6.631000000000211,,Do_Nothing
72,17,35,6.632000000000211,,Do_Nothing
67,17,35,6.633000000000211,,Do_Nothing
60,17,35,6.634000000000212,,Do_Nothing
55,17,35,6.635000000000212,,Do_Nothing
49,17,35,6.636000000000212,,Do_Nothing
42,17,35,6.637000000000213,,Do_Nothing
36,17,35,6.638000000000213,,Do_Nothing
30,17,35,6.639000000000213,,Do_Nothing
24,17,35,6.640000000000214,,Do_Nothing
18,17,35,6.641000000000214,,Do_Nothing
12,17,35,6.642000000000214,,Do_Nothing
7,17,35,6.643000000000215,,Do_Nothing
0,17,35,6.644000000000215,,Do_Nothing
-7,17,35,6.645000000000215,,Do_Nothing
-13,17,35,6.646000000000216,,Do_Nothing
-18,17,35,6.647000000000216,,Do_Nothing
-25,17,35,6.648000000000216,,Do_Nothing
-30,17,35,6.649000000000217,,Do_Nothing
-37,17,35,6.650000000000217,,Do_Nothing
165,17,35,6.651000000000217,,Do_Nothing
159,17,35,6.652000000000218,,Do_Nothing
151,17,35,6.653000000000218,,Do_Nothing
146,17,35,6.654000000000218,,Jump
140,17,35,6.655000000000219,,Jump
133,17,35,6.656000000000219,,Jump
127,17,35,6.657000000000219,,Jump
122,17,35,6.65800000000022,,Jump
116,17,35,6.65900000000022,,Jump
110,17,35,6.66000000000022,,Jump
103,17,35,6.661000000000221,,Jump
97,17,35,6.662000000000221,,Jump
91,17,35,6.663000000000221,,Jump
86,17,35,6.664000000000222,,Jump
79,17,35,6.665000000000222,,Jump
73,17,35,6.666000000000222,,Do_Nothing
68,17,35,6.667000000000223,,Do_Nothing
62,17,35,6.668000000000223,,Do_Nothing
56,17,35,6.669000000000223,,Do_Nothing
48,17,35,6.670000000000224,,Do_Nothing
42,17,35,6.671000000000224,,Do_Nothing
37,17,35,6.672000000000224,,Do_Nothing
29,17,35,6.673000000000225,,Do_Nothing
24,17,35,6.674000000000225,,Do_Nothing
18,17,35,6.675000000000225,,Do_Nothing
12,17,35,6.676000000000226,,Do_Nothing
4,17,35,6.677000000000226,,Do_Nothing
-1,17,35,6.678000000000226,,Do_Nothing
-8,17,35,6.679000000000227,,Do_Nothing
-12,17,35,6.680000000000227,,Do_Nothing
-19,17,35,6.681000000000227,,Do_Nothing
-25,17,35,6.682000000000228,,Do_Nothing
-32,17,35,6.683000000000228,,Do_Nothing
-37,17,35,6.684000000000228,,Do_Nothing
560,17,35,6.686000000000229,,Do_Nothing
553,17,35,6.687000000000229,,Do_Nothing
548,17,35,6.68800000000023,,Do_Nothing
541,17,35,6.68900000000023,,Do_Nothing
535,17,35,6.69000000000023,,Do_Nothing
528,17,35,6.691000000000231,,Do_Nothing
523,17,35,6.692000000000231,,Do_Nothing
517,17,35,6.693000000000231,,Do_Nothing
510,17,35,6.694000000000232,,Do_Nothing
504,17,35,6.695000000000232,,Do_Nothing
499,17,35,6.696000000000232,,Do_Nothing
492,17,35,6.697000000000233,,Do_Nothing
486,17,35,6.698000000000233,,Do_Nothing
480,17,35,6.699000000000233,,Do_Nothing
474,17,35,6.700000000000234,,Do_Nothing
467,17,35,6.701000000000234,,Do_Nothing
462,17,35,6.702000000000234,,Do_Nothing
456,17,35,6.703000000000235,,Do_Nothing
450,17,35,6.704000000000235,,Do_Nothing
442,17,35,6.705000000000235,,Do_Nothing
437,17,35,6.706000000000236,,Do_Nothing
431,17,35,6.707000000000236,,Do_Nothing
424,17,35,6.708000000000236,,Do_Nothing
419,17,35,6.709000000000237,,Do_Nothing
413,17,35,6.710000000000237,,Do_Nothing
405,17,35,6.711000000000237,,Do_Nothing
400,17,35,6.712000000000238,,Do_Nothing
394,17,35,6.713000000000238,,Do_Nothing
389,17,35,6.714000000000238,,Do_Nothing
381,17,35,6.715000000000239,,Do_Nothing
375,17,35,6.716000000000239,,Do_Nothing
369,17,35,6.71700000000024,,Do_Nothing
363,17,35,6.71800000000024,,Do_Nothing
355,17,35,6.71900000000024,,Do_Nothing
349,17,35,6.72000000000024,,Do_Nothing
343,17,35,6.721000000000241,,Do_Nothing
338,17,35,6.722000000000241,,Do_Nothing
332,17,35,6.7230000000002414,,Do_Nothing
324,17,35,6.724000000000242,,Do_Nothing
319,17,35,6.725000000000242,,Do_Nothing
313,17,35,6.7260000000002425,,Do_Nothing
306,17,35,6.727000000000243,,Do_Nothing
300,17,35,6.728000000000243,,Do_Nothing
294,17,35,6.729000000000244,,Do_Nothing
288,17,35,6.730000000000244,,Do_Nothing
283,17,35,6.731000000000244,,Do_Nothing
277,17,35,6.7320000000002445,,Do_Nothing
269,17,35,6.733000000000245,,Do_Nothing
264,17,35,6.734000000000245,,Do_Nothing
258,17,35,6.7350000000002455,,Do_Nothing
251,17,35,6.736000000000246,,Do_Nothing
244,17,35,6.737000000000246,,Do_Nothing
238,17,35,6.738000000000247,,Do_Nothing
232,17,35,6.739000000000247,,Do_Nothing
225,17,35,6.740000000000247,,Do_Nothing
219,17,35,6.741000000000248,,Do_Nothing
213,17,35,6.742000000000248,,Do_Nothing
208,17,35,6.743000000000248,,Do_Nothing
202,17,35,6.7440000000002485,,Do_Nothing
194,17,35,6.745000000000249,,Do_Nothing
188,17,35,6.746000000000249,,Do_Nothing
182,17,35,6.7470000000002495,,Jump
177,17,35,6.74800000000025,,Jump
169,17,35,6.74900000000025,,Do_Nothing
163,17,35,6.7500000000002505,,Do_Nothing
157,17,35,6.751000000000251,,Do_Nothing
152,17,35,6.752000000000251,,Do_Nothing
145,17,35,6.753000000000252,,Jump
138,17,35,6.754000000000252,,Jump
132,17,35,6.755000000000252,,Jump
127,17,35,6.7560000000002525,,Jump
121,17,35,6.757000000000253,,Jump
113,17,35,6.758000000000253,,Jump
108,17,35,6.7590000000002535,,Jump
101,17,35,6.760000000000254,,Jump
96,17,35,6.761000000000254,,Jump
89,17,35,6.762000000000255,,Jump
83,17,35,6.763000000000255,,Jump
77,17,35,6.764000000000255,,Jump
72,17,35,6.765000000000256,,Do_Nothing
66,17,35,6.766000000000256,,Do_Nothing
59,17,35,6.767000000000256,,Do_Nothing
53,17,35,6.7680000000002565,,Do_Nothing
47,17,35,6.769000000000257,,Do_Nothing
41,17,35,6.770000000000257,,Do_Nothing
34,17,35,6.7710000000002575,,Do_Nothing
28,17,35,6.772000000000258,,Do_Nothing
20,17,35,6.773000000000258,,Do_Nothing
16,17,35,6.7740000000002585,,Do_Nothing
8,17,35,6.775000000000259,,Do_Nothing
2,17,35,6.776000000000259,,Do_Nothing
-4,17,35,6.77700000000026,,Do_Nothing
-10,17,35,6.77800000000026,,Do_Nothing
-16,17,35,6.77900000000026,,Do_Nothing
-24,17,35,6.7800000000002605,,Do_Nothing
-30,17,35,6.781000000000261,,Do_Nothing
-35,17,35,6.782000000000261,,Do_Nothing
560,17,35,6.7830000000002615,,Do_Nothing
553,17,35,6.784000000000262,,Do_Nothing
546,17,35,6.785000000000262,,Do_Nothing
540,17,35,6.786000000000263,,Do_Nothing
535,17,35,6.787000000000263,,Do_Nothing
528,17,35,6.788000000000263,,Do_Nothing
523,17,35,6.789000000000264,,Do_Nothing
516,17,35,6.790000000000264,,Do_Nothing
509,17,35,6.791000000000264,,Do_Nothing
503,17,35,6.7920000000002645,,Do_Nothing
497,17,35,6.793000000000265,,Do_Nothing
491,17,35,6.794000000000265,,Do_Nothing
485,17,35,6.7950000000002655,,Do_Nothing
478,17,35,6.796000000000266,,Do_Nothing
471,17,35,6.797000000000266,,Do_Nothing
465,17,35,6.7980000000002665,,Do_Nothing
459,17,35,6.799000000000267,,Do_Nothing
454,17,35,6.800000000000267,,Do_Nothing
446,17,35,6.801000000000268,,Do_Nothing
441,17,35,6.802000000000268,,Do_Nothing
434,17,35,6.803000000000268,,Do_Nothing
428,17,35,6.8040000000002685,,Do_Nothing
422,17,35,6.805000000000269,,Do_Nothing
415,17,35,6.806000000000269,,Do_Nothing
410,17,35,6.8070000000002695,,Do_Nothing
403,17,35,6.80800000000027,,Do_Nothing
397,17,35,6.80900000000027,,Do_Nothing
391,17,35,6.810000000000271,,Do_Nothing
384,17,35,6.811000000000271,,Do_Nothing
379,17,35,6.812000000000271,,Do_Nothing
372,17,35,6.813000000000272,,Do_Nothing
367,17,35,6.814000000000272,,Do_Nothing
359,17,35,6.815000000000272,,Do_Nothing
354,17,35,6.8160000000002725,,Do_Nothing
347,17,35,6.817000000000273,,Do_Nothing
341,17,35,6.818000000000273,,Do_Nothing
335,17,35,6.8190000000002735,,Do_Nothing
327,17,35,6.820000000000274,,Do_Nothing
322,17,35,6.821000000000274,,Do_Nothing
316,17,35,6.8220000000002745,,Do_Nothing
308,17,35,6.823000000000275,,Do_Nothing
302,17,35,6.824000000000275,,Do_Nothing
296,17,35,6.825000000000276,,Do_Nothing
290,17,35,6.826000000000276,,Do_Nothing
284,17,35,6.827000000000276,,Do_Nothing
278,17,35,6.8280000000002765,,Do_Nothing
272,17,35,6.829000000000277,,Do_Nothing
264,17,35,6.830000000000277,,Do_Nothing
259,17,35,6.8310000000002775,,Do_Nothing
252,17,35,6.832000000000278,,Do_Nothing
247,17,35,6.833000000000278,,Do_Nothing
240,17,35,6.834000000000279,,Do_Nothing
234,17,35,6.835000000000279,,Do_Nothing
228,17,35,6.836000000000279,,Do_Nothing
222,17,35,6.83700000000028,,Do_Nothing
216,17,35,6.83800000000028,,Do_Nothing
208,17,35,6.83900000000028,,Do_Nothing
203,17,35,6.8400000000002805,,Do_Nothing
196,17,35,6.841000000000281,,Do_Nothing
190,17,35,6.842000000000281,,Do_Nothing
183,17,35,6.8430000000002815,,Jump
178,17,35,6.844000000000282,,Jump
170,17,35,6.845000000000282,,Do_Nothing
165,17,35,6.8460000000002825,,Jump
157,17,35,6.847000000000283,,Do_Nothing
152,17,35,6.848000000000283,,Do_Nothing
144,17,35,6.849000000000284,,Jump
138,17,35,6.850000000000284,,Jump
132,17,35,6.851000000000284,,Jump
124,17,35,6.8520000000002845,,Jump
118,17,35,6.853000000000285,,Do_Nothing
111,17,35,6.854000000000285,,Do_Nothing
106,17,35,6.8550000000002855,,Jump
98,17,35,6.856000000000286,,Jump
92,17,35,6.857000000000286,,Jump
87,17,35,6.858000000000287,,Jump
79,17,35,6.859000000000287,,Jump
73,17,35,6.860000000000287,,Do_Nothing
68,17,35,6.861000000000288,,Do_Nothing
61,17,35,6.862000000000288,,Do_Nothing
54,17,35,6.863000000000288,,Do_Nothing
47,17,35,6.8640000000002885,,Do_Nothing
42,17,35,6.865000000000289,,Do_Nothing
36,17,35,6.866000000000289,,Do_Nothing
29,17,35,6.8670000000002895,,Do_Nothing
22,17,35,6.86800000000029,,Do_Nothing
17,17,35,6.86900000000029,,Do_Nothing
9,17,35,6.8700000000002905,,Do_Nothing
4,17,35,6.871000000000291,,Do_Nothing
-2,17,35,6.872000000000291,,Do_Nothing
-9,17,35,6.873000000000292,,Do_Nothing
-15,17,35,6.874000000000292,,Do_Nothing
-21,17,35,6.875000000000292,,Do_Nothing
-27,17,35,6.8760000000002925,,Do_Nothing
-33,17,35,6.877000000000293,,Do_Nothing
184,17,35,6.878000000000293,,Do_Nothing
179,17,35,6.8790000000002935,,Jump
171,17,35,6.880000000000294,,Do_Nothing
165,17,35,6.881000000000294,,Jump
158,17,35,6.882000000000295,,Do_Nothing
152,17,35,6.883000000000295,,Do_Nothing
146,17,35,6.884000000000295,,Jump
139,17,35,6.885000000000296,,Jump
133,17,35,6.886000000000296,,Jump
126,17,35,6.887000000000296,,Jump
121,17,35,6.8880000000002966,,Jump
114,17,35,6.889000000000297,,Jump
108,17,35,6.890000000000297,,Jump
101,17,35,6.8910000000002976,,Jump
94,17,35,6.892000000000298,,Jump
88,17,35,6.893000000000298,,Jump
81,17,35,6.8940000000002986,,Jump
75,17,35,6.895000000000299,,Jump
69,17,35,6.896000000000299,,Do_Nothing
63,17,35,6.8970000000003,,Do_Nothing
56,17,35,6.8980000000003,,Do_Nothing
49,17,35,6.8990000000003,,Do_Nothing
44,17,35,6.900000000000301,,Do_Nothing
38,17,35,6.901000000000301,,Do_Nothing
30,17,35,6.902000000000301,,Do_Nothing
24,17,35,6.903000000000302,,Do_Nothing
17,17,35,6.904000000000302,,Do_Nothing
11,17,35,6.905000000000302,,Do_Nothing
5,17,35,6.906000000000303,,Do_Nothing
-1,17,35,6.907000000000303,,Do_Nothing
-8,17,35,6.908000000000303,,Do_Nothing
-15,17,35,6.909000000000304,,Do_Nothing
-20,17,35,6.910000000000304,,Do_Nothing
-28,17,35,6.911000000000304,,Do_Nothing
-33,17,35,6.912000000000305,,Do_Nothing
227,17,35,6.913000000000305,,Do_Nothing
222,17,35,6.914000000000305,,Do_Nothing
216,17,35,6.915000000000306,,Do_Nothing
209,17,35,6.916000000000306,,Do_Nothing
203,17,35,6.917000000000306,,Do_Nothing
195,17,35,6.918000000000307,,Do_Nothing
189,17,35,6.919000000000307,,Do_Nothing
182,17,35,6.920000000000307,,Do_Nothing
176,17,35,6.921000000000308,,Jump
170,17,35,6.922000000000308,,Do_Nothing
163,17,35,6.923000000000308,,Jump
157,17,35,6.924000000000309,,Do_Nothing
149,17,35,6.925000000000309,,Jump
143,17,35,6.926000000000309,,Jump
137,17,35,6.92700000000031,,Jump
130,17,35,6.92800000000031,,Jump
123,17,35,6.92900000000031,,Jump
117,17,35,6.930000000000311,,Jump
112,17,35,6.931000000000311,,Jump
105,17,35,6.932000000000311,,Jump
97,17,35,6.933000000000312,,Jump
91,17,35,6.934000000000312,,Jump
84,17,35,6.935000000000312,,Jump
78,17,35,6.936000000000313,,Jump
70,17,35,6.937000000000313,,Do_Nothing
65,17,35,6.938000000000313,,Do_Nothing
57,17,35,6.939000000000314,,Do_Nothing
52,17,35,6.940000000000314,,Do_Nothing
44,17,35,6.941000000000314,,Do_Nothing
38,17,35,6.942000000000315,,Do_Nothing
31,17,35,6.943000000000315,,Do_Nothing
26,17,35,6.944000000000315,,Do_Nothing
18,17,35,6.945000000000316,,Do_Nothing
12,17,35,6.946000000000316,,Do_Nothing
5,17,35,6.947000000000316,,Do_Nothing
0,17,35,6.948000000000317,,Do_Nothing
-7,17,35,6.949000000000317,,Do_Nothing
-14,17,35,6.950000000000317,,Do_Nothing
-21,17,35,6.951000000000318,,Do_Nothing
-27,17,35,6.952000000000318,,Do_Nothing
-33,17,35,6.953000000000318,,Do_Nothing
560,17,35,6.956000000000319,,Do_Nothing
554,17,35,6.95700000000032,,Do_Nothing
546,17,35,6.95800000000032,,Do_Nothing
540,17,35,6.95900000000032,,Do_Nothing
534,17,35,6.960000000000321,,Do_Nothing
527,17,35,6.961000000000321,,Do_Nothing
522,17,35,6.962000000000321,,Do_Nothing
515,17,35,6.963000000000322,,Do_Nothing
507,17,35,6.964000000000322,,Do_Nothing
502,17,35,6.965000000000322,,Do_Nothing
495,17,35,6.966000000000323,,Do_Nothing
488,17,35,6.967000000000323,,Do_Nothing
481,17,35,6.968000000000323,,Do_Nothing
474,17,35,6.969000000000324,,Do_Nothing
469,17,35,6.970000000000324,,Do_Nothing
461,17,35,6.971000000000324,,Do_Nothing
455,17,35,6.972000000000325,,Do_Nothing
448,17,35,6.973000000000325,,Do_Nothing
441,17,35,6.974000000000325,,Do_Nothing
435,17,35,6.975000000000326,,Do_Nothing
428,17,35,6.976000000000326,,Do_Nothing
421,17,35,6.977000000000326,,Do_Nothing
415,17,35,6.978000000000327,,Do_Nothing
409,17,35,6.979000000000327,,Do_Nothing
402,17,35,6.980000000000327,,Do_Nothing
396,17,35,6.981000000000328,,Do_Nothing
389,17,35,6.982000000000328,,Do_Nothing
383,17,35,6.983000000000328,,Do_Nothing
376,17,35,6.984000000000329,,Do_Nothing
369,17,35,6.985000000000329,,Do_Nothing
363,17,35,6.986000000000329,,Do_Nothing
357,17,35,6.98700000000033,,Do_Nothing
351,17,35,6.98800000000033,,Do_Nothing
343,17,35,6.98900000000033,,Do_Nothing
338,17,35,6.990000000000331,,Do_Nothing
331,17,35,6.991000000000331,,Do_Nothing
324,17,35,6.992000000000331,,Do_Nothing
318,17,35,6.993000000000332,,Do_Nothing
311,17,35,6.994000000000332,,Do_Nothing
305,17,35,6.995000000000332,,Do_Nothing
298,17,35,6.996000000000333,,Do_Nothing
291,17,35,6.997000000000333,,Do_Nothing
284,17,35,6.998000000000333,,Do_Nothing
278,17,35,6.999000000000334,,Do_Nothing
271,17,35,7.000000000000334,,Do_Nothing
266,17,35,7.001000000000334,,Do_Nothing
258,17,35,7.002000000000335,,Do_Nothing
253,17,35,7.003000000000335,,Do_Nothing
245,17,35,7.004000000000335,,Do_Nothing
239,17,35,7.005000000000336,,Do_Nothing
233,17,35,7.006000000000336,,Do_Nothing
225,17,35,7.007000000000336,,Do_Nothing
219,17,35,7.008000000000337,,Do_Nothing
213,17,35,7.009000000000337,,Do_Nothing
207,17,35,7.010000000000337,,Do_Nothing
199,17,35,7.011000000000338,,Do_Nothing
194,17,35,7.012000000000338,,Do_Nothing
188,17,35,7.013000000000338,,Do_Nothing
180,17,35,7.014000000000339,,Jump
175,17,35,7.015000000000339,,Jump
167,17,35,7.016000000000339,,Jump
162,17,35,7.01700000000034,,Jump
155,17,35,7.01800000000034,,Jump
148,17,35,7.01900000000034,,Jump
140,17,35,7.020000000000341,,Jump
135,17,35,7.021000000000341,,Jump
127,17,35,7.022000000000341,,Jump
122,17,35,7.023000000000342,,Jump
114,17,35,7.024000000000342,,Jump
108,17,35,7.025000000000342,,Jump
101,17,35,7.026000000000343,,Jump
96,17,35,7.027000000000343,,Jump
89,17,35,7.028000000000343,,Jump
82,17,35,7.029000000000344,,Jump
75,17,35,7.030000000000344,,Jump
69,17,35,7.031000000000344,,Do_Nothing
62,17,35,7.032000000000345,,Do_Nothing
55,17,35,7.033000000000345,,Do_Nothing
50,17,35,7.034000000000345,,Do_Nothing
43,17,35,7.035000000000346,,Do_Nothing
36,17,35,7.036000000000346,,Do_Nothing
29,17,35,7.037000000000346,,Do_Nothing
22,17,35,7.038000000000347,,Do_Nothing
16,17,35,7.039000000000347,,Do_Nothing
11,17,35,7.040000000000347,,Do_Nothing
3,17,35,7.041000000000348,,Do_Nothing
-4,17,35,7.042000000000348,,Do_Nothing
-11,17,35,7.043000000000348,,Do_Nothing
-16,17,35,7.044000000000349,,Do_Nothing
-23,17,35,7.045000000000349,,Do_Nothing
-29,17,35,7.046000000000349,,Do_Nothing
-35,17,35,7.04700000000035,,Do_Nothing
